CV1	CV2	free energy (kJ/mol)
1.98	1.538	59.96058076218184
2.04	1.538	58.827214877588325
2.1	1.538	58.64730524703225
2.16	1.538	58.333149100973685
2.22	1.538	58.42233171162532
2.28	1.538	55.76179988991873
2.34	1.538	49.514853314346254
2.4	1.538	44.654747562174954
2.46	1.538	41.47785099812848
2.52	1.538	39.778490793494704
2.58	1.538	39.27623547270554
2.64	1.538	40.05022068256243
2.7	1.538	41.78929030068058
2.76	1.538	43.79190697572043
2.82	1.538	46.35972218809325
2.88	1.538	50.32553077824263
2.94	1.538	56.25761399628944
3.0	1.538	65.07220564034563
-3.0	1.5545	inf
-2.94	1.5545	inf
-2.88	1.5545	inf
-2.82	1.5545	inf
-2.76	1.5545	inf
-2.7	1.5545	inf
-2.64	1.5545	inf
-2.58	1.5545	inf
-2.52	1.5545	inf
-2.46	1.5545	inf
-2.4	1.5545	inf
-2.34	1.5545	inf
-2.28	1.5545	inf
-2.22	1.5545	inf
-2.16	1.5545	inf
-2.1	1.5545	inf
-2.04	1.5545	inf
-1.98	1.5545	inf
-1.92	1.5545	inf
-1.86	1.5545	inf
-1.8	1.5545	inf
-1.74	1.5545	inf
-1.6800000000000002	1.5545	inf
-1.62	1.5545	inf
-1.56	1.5545	inf
-1.5	1.5545	inf
-1.44	1.5545	inf
-1.38	1.5545	inf
-1.32	1.5545	inf
-1.26	1.5545	inf
-1.2000000000000002	1.5545	inf
-1.14	1.5545	inf
-1.08	1.5545	inf
-1.02	1.5545	inf
-0.96	1.5545	inf
-0.9000000000000001	1.5545	inf
-0.84	1.5545	inf
-0.78	1.5545	inf
-0.7200000000000001	1.5545	inf
-0.6600000000000001	1.5545	inf
-0.6000000000000001	1.5545	inf
-0.54	1.5545	inf
-0.4800000000000001	1.5545	inf
-0.4200000000000001	1.5545	inf
-0.3600000000000001	1.5545	inf
-0.3000000000000001	1.5545	inf
-0.24000000000000007	1.5545	inf
-0.1800000000000001	1.5545	inf
-0.12000000000000012	1.5545	inf
-0.0600000000000001	1.5545	inf
-1.1102230246251563e-16	1.5545	128.84395471759018
0.05999999999999989	1.5545	118.2824796995226
0.11999999999999988	1.5545	108.5504739437668
0.17999999999999988	1.5545	97.3315587182976
0.23999999999999988	1.5545	88.76813891796469
0.2999999999999999	1.5545	83.66768954937032
0.3599999999999999	1.5545	80.86312654162154
0.41999999999999993	1.5545	77.47439322871702
0.4799999999999999	1.5545	75.67644102045175
0.5399999999999998	1.5545	74.37060333041873
0.5999999999999999	1.5545	71.5089773169553
0.6599999999999999	1.5545	70.61167471007394
0.72	1.5545	71.80557100583776
0.7799999999999998	1.5545	69.03928844663336
0.8399999999999999	1.5545	66.67990112582346
0.8999999999999998	1.5545	66.84614077299847
0.9599999999999999	1.5545	66.61296179299127
1.0199999999999998	1.5545	66.13138340143716
1.0799999999999998	1.5545	64.63992369768383
1.14	1.5545	63.568044945722846
1.1999999999999995	1.5545	64.02539958672521
1.2599999999999998	1.5545	63.62167632657079
1.3199999999999998	1.5545	61.15835177657202
1.38	1.5545	60.00617571516337
1.44	1.5545	60.72152302288991
1.4999999999999998	1.5545	60.65377240331575
1.5599999999999998	1.5545	61.18639323107639
1.62	1.5545	62.01153420988704
1.6799999999999995	1.5545	60.97436056807733
1.7399999999999998	1.5545	57.21861780631259
1.7999999999999998	1.5545	54.85355549716338
1.86	1.5545	55.72997182685575
1.92	1.5545	59.02745328069031
1.98	1.5545	59.854750191137086
2.04	1.5545	58.85833362951548
2.1	1.5545	58.24973937229819
2.16	1.5545	57.66526151835296
2.22	1.5545	57.839389955094056
2.28	1.5545	56.30210991272461
2.34	1.5545	50.235601629620994
2.4	1.5545	45.269747546833614
2.46	1.5545	41.888754329180095
2.52	1.5545	39.915237479400155
2.58	1.5545	39.22077653683009
2.64	1.5545	39.86768868609627
2.7	1.5545	41.489839868242846
2.76	1.5545	43.41845990284893
2.82	1.5545	45.91061560267431
2.88	1.5545	49.80496267064035
2.94	1.5545	55.70071029604594
3.0	1.5545	64.53500770942938
-3.0	1.571	inf
-2.94	1.571	inf
-2.88	1.571	inf
-2.82	1.571	inf
-2.76	1.571	inf
-2.7	1.571	inf
-2.64	1.571	inf
-2.58	1.571	inf
-2.52	1.571	inf
-2.46	1.571	inf
-2.4	1.571	inf
-2.34	1.571	inf
-2.28	1.571	inf
-2.22	1.571	inf
-2.16	1.571	inf
-2.1	1.571	inf
-2.04	1.571	inf
-1.98	1.571	inf
-1.92	1.571	inf
-1.86	1.571	inf
-1.8	1.571	inf
-1.74	1.571	inf
-1.6800000000000002	1.571	inf
-1.62	1.571	inf
-1.56	1.571	inf
-1.5	1.571	inf
-1.44	1.571	inf
-1.38	1.571	inf
-1.32	1.571	inf
-1.26	1.571	inf
-1.2000000000000002	1.571	inf
-1.14	1.571	inf
-1.08	1.571	inf
-1.02	1.571	inf
-0.96	1.571	inf
-0.9000000000000001	1.571	inf
-0.84	1.571	inf
-0.78	1.571	inf
-0.7200000000000001	1.571	inf
-0.6600000000000001	1.571	inf
-0.6000000000000001	1.571	inf
-0.54	1.571	inf
-0.4800000000000001	1.571	inf
-0.4200000000000001	1.571	inf
-0.3600000000000001	1.571	inf
-0.3000000000000001	1.571	inf
-0.24000000000000007	1.571	inf
-0.1800000000000001	1.571	inf
-0.12000000000000012	1.571	inf
-0.0600000000000001	1.571	inf
-1.1102230246251563e-16	1.571	126.00168079209148
0.05999999999999989	1.571	115.44009060853296
0.11999999999999988	1.571	106.20145555337622
0.17999999999999988	1.571	95.25488295833247
0.23999999999999988	1.571	86.70597203642049
0.2999999999999999	1.571	81.6375323470273
0.3599999999999999	1.571	79.1892542601365
0.41999999999999993	1.571	76.30922670089586
0.4799999999999999	1.571	74.5640781161251
0.5399999999999998	1.571	73.16944528746009
0.5999999999999999	1.571	70.45374957921494
0.6599999999999999	1.571	69.75380194988466
0.72	1.571	71.278239545017
0.7799999999999998	1.571	69.19952653150405
0.8399999999999999	1.571	66.79843796412288
0.8999999999999998	1.571	66.62600802488673
0.9599999999999999	1.571	66.19185026306586
1.0199999999999998	1.571	65.75255155025327
1.0799999999999998	1.571	63.91101912199133
1.14	1.571	62.499212442383765
1.1999999999999995	1.571	62.91553522100303
1.2599999999999998	1.571	62.55461767430201
1.3199999999999998	1.571	60.34125955818874
1.38	1.571	59.65798515943722
1.44	1.571	60.79985005574912
1.4999999999999998	1.571	60.7047382305174
1.5599999999999998	1.571	60.84184366780802
1.62	1.571	61.19236122917873
1.6799999999999995	1.571	60.312229906894814
1.7399999999999998	1.571	56.55643622700868
1.7999999999999998	1.571	54.17346943326354
1.86	1.571	55.08191590103844
1.92	1.571	58.487396416882646
1.98	1.571	59.518503669534766
2.04	1.571	58.70814728654702
2.1	1.571	57.78963541451847
2.16	1.571	56.98398156300428
2.22	1.571	57.17214799324353
2.28	1.571	56.61004693965729
2.34	1.571	50.93247668493339
2.4	1.571	45.89545463580648
2.46	1.571	42.27398348628599
2.52	1.571	40.03146852868575
2.58	1.571	39.18218900473836
2.64	1.571	39.7217400429834
2.7	1.571	41.25260449086316
2.76	1.571	43.16271558193999
2.82	1.571	45.6301640060435
2.88	1.571	49.4668473942212
2.94	1.571	55.321854729560165
3.0	1.571	64.1697287058493
-3.0	1.5875	inf
-2.94	1.5875	inf
-2.88	1.5875	inf
-2.82	1.5875	inf
-2.76	1.5875	inf
-2.7	1.5875	inf
-2.64	1.5875	inf
-2.58	1.5875	inf
-2.52	1.5875	inf
-2.46	1.5875	inf
-2.4	1.5875	inf
-2.34	1.5875	inf
-2.28	1.5875	inf
-2.22	1.5875	inf
-2.16	1.5875	inf
-2.1	1.5875	inf
-2.04	1.5875	inf
-1.98	1.5875	inf
-1.92	1.5875	inf
-1.86	1.5875	inf
-1.8	1.5875	inf
-1.74	1.5875	inf
-1.6800000000000002	1.5875	inf
-1.62	1.5875	inf
-1.56	1.5875	inf
-1.5	1.5875	inf
-1.44	1.5875	inf
-1.38	1.5875	inf
-1.32	1.5875	inf
-1.26	1.5875	inf
-1.2000000000000002	1.5875	inf
-1.14	1.5875	inf
-1.08	1.5875	inf
-1.02	1.5875	inf
-0.96	1.5875	inf
-0.9000000000000001	1.5875	inf
-0.84	1.5875	inf
-0.78	1.5875	inf
-0.7200000000000001	1.5875	inf
-0.6600000000000001	1.5875	inf
-0.6000000000000001	1.5875	inf
-0.54	1.5875	inf
-0.4800000000000001	1.5875	inf
-0.4200000000000001	1.5875	inf
-0.3600000000000001	1.5875	inf
-0.3000000000000001	1.5875	inf
-0.24000000000000007	1.5875	inf
-0.1800000000000001	1.5875	inf
-0.12000000000000012	1.5875	inf
-0.0600000000000001	1.5875	inf
-1.1102230246251563e-16	1.5875	123.43104034339976
0.05999999999999989	1.5875	112.86932819380534
0.11999999999999988	1.5875	104.06572711925814
0.17999999999999988	1.5875	93.44514658769953
0.23999999999999988	1.5875	84.91471137697428
0.2999999999999999	1.5875	79.86857392170752
0.3599999999999999	1.5875	77.70167643116166
0.41999999999999993	1.5875	75.38456761795366
0.4799999999999999	1.5875	73.7146075662375
0.5399999999999998	1.5875	72.20819222290369
0.5999999999999999	1.5875	69.6152508090731
0.6599999999999999	1.5875	69.12104072064133
0.72	1.5875	70.92588437122936
0.7799999999999998	1.5875	69.56431915200815
0.8399999999999999	1.5875	67.11404694481512
0.8999999999999998	1.5875	66.47522068462968
0.9599999999999999	1.5875	65.70064315641932
1.0199999999999998	1.5875	65.16587823177068
1.0799999999999998	1.5875	62.86522206512795
1.14	1.5875	61.11113709201624
1.1999999999999995	1.5875	61.48560911848712
1.2599999999999998	1.5875	61.305678297851294
1.3199999999999998	1.5875	59.360692007771085
1.38	1.5875	59.03973758978759
1.44	1.5875	60.75274975768343
1.4999999999999998	1.5875	60.80673632446374
1.5599999999999998	1.5875	60.42397210373306
1.62	1.5875	60.41465269228237
1.6799999999999995	1.5875	59.759701141365554
1.7399999999999998	1.5875	56.10592499530256
1.7999999999999998	1.5875	53.74225985036972
1.86	1.5875	54.67376617504497
1.92	1.5875	58.04874970438688
1.98	1.5875	59.00706476265741
2.04	1.5875	58.396274046451225
2.1	1.5875	57.29838444312927
2.16	1.5875	56.348835589596014
2.22	1.5875	56.53561343420914
2.28	1.5875	56.741236083842885
2.34	1.5875	51.602079588244095
2.4	1.5875	46.49927160974805
2.46	1.5875	42.61004904893687
2.52	1.5875	40.12558898279367
2.58	1.5875	39.15206356188887
2.64	1.5875	39.599490552050405
2.7	1.5875	41.063479698976685
2.76	1.5875	43.0042362585204
2.82	1.5875	45.497375347752765
2.88	1.5875	49.29026362656949
2.94	1.5875	55.099906507023285
3.0	1.5875	63.95243745122325
-3.0	1.604	inf
-2.94	1.604	inf
-2.88	1.604	inf
-2.82	1.604	inf
-2.76	1.604	inf
-2.7	1.604	inf
-2.64	1.604	inf
-2.58	1.604	inf
-2.52	1.604	inf
-2.46	1.604	inf
-2.4	1.604	inf
-2.34	1.604	inf
-2.28	1.604	inf
-2.22	1.604	inf
-2.16	1.604	inf
-2.1	1.604	inf
-2.04	1.604	inf
-1.98	1.604	inf
-1.92	1.604	inf
-1.86	1.604	inf
-1.8	1.604	inf
-1.74	1.604	inf
-1.6800000000000002	1.604	inf
-1.62	1.604	inf
-1.56	1.604	inf
-1.5	1.604	inf
-1.44	1.604	inf
-1.38	1.604	inf
-1.32	1.604	inf
-1.26	1.604	inf
-1.2000000000000002	1.604	inf
-1.14	1.604	inf
-1.08	1.604	inf
-1.02	1.604	inf
-0.96	1.604	inf
-0.9000000000000001	1.604	inf
-0.84	1.604	inf
-0.78	1.604	inf
-0.7200000000000001	1.604	inf
-0.6600000000000001	1.604	inf
-0.6000000000000001	1.604	inf
-0.54	1.604	inf
-0.4800000000000001	1.604	inf
-0.4200000000000001	1.604	inf
-0.3600000000000001	1.604	inf
-0.3000000000000001	1.604	inf
-0.24000000000000007	1.604	inf
-0.1800000000000001	1.604	inf
-0.12000000000000012	1.604	inf
-0.0600000000000001	1.604	inf
-1.1102230246251563e-16	1.604	121.13203337151506
0.05999999999999989	1.604	110.57019205412884
0.11999999999999988	1.604	102.1411288421638
0.17999999999999988	1.604	91.90071807368302
0.23999999999999988	1.604	83.39448623309588
0.2999999999999999	1.604	78.36400114629802
0.3599999999999999	1.604	76.41151017914957
0.41999999999999993	1.604	74.68938353272641
0.4799999999999999	1.604	73.1258460196833
0.5399999999999998	1.604	71.48893816116941
0.5999999999999999	1.604	68.99502098257892
0.6599999999999999	1.604	68.70702051348852
0.72	1.604	70.75758237037783
0.7799999999999998	1.604	70.1162454664156
0.8399999999999999	1.604	67.60154125262338
0.8999999999999998	1.604	66.39593132606737
0.9599999999999999	1.604	65.24527820670333
1.0199999999999998	1.604	64.47183410673692
1.0799999999999998	1.604	61.662805605493375
1.14	1.604	59.658454950663874
1.1999999999999995	1.604	59.99994830700568
1.2599999999999998	1.604	60.028420052668025
1.3199999999999998	1.604	58.36798803817421
1.38	1.604	58.275056916679205
1.44	1.604	60.52038112780143
1.4999999999999998	1.604	60.885990224279496
1.5599999999999998	1.604	59.92305035333822
1.62	1.604	59.713039425311614
1.6799999999999995	1.604	59.343642364483806
1.7399999999999998	1.604	55.86657529638332
1.7999999999999998	1.604	53.55634734350646
1.86	1.604	54.50765540023234
1.92	1.604	57.720879673074045
1.98	1.604	58.417473718384194
2.04	1.604	57.97838059437901
2.1	1.604	56.802448901459286
2.16	1.604	55.81438839763566
2.22	1.604	56.02193137475277
2.28	1.604	56.79709932986961
2.34	1.604	52.23014096004092
2.4	1.604	47.033207954314726
2.46	1.604	42.87996726310604
2.52	1.604	40.197512599286725
2.58	1.604	39.1218625904874
2.64	1.604	39.49264558802369
2.7	1.604	40.91315261989338
2.76	1.604	42.92031090247962
2.82	1.604	45.485491768357136
2.88	1.604	49.252221520038816
2.94	1.604	55.01604024345324
3.0	1.604	63.864967143472235
-3.0	1.6205	inf
-2.94	1.6205	inf
-2.88	1.6205	inf
-2.82	1.6205	inf
-2.76	1.6205	inf
-2.7	1.6205	inf
-2.64	1.6205	inf
-2.58	1.6205	inf
-2.52	1.6205	inf
-2.46	1.6205	inf
-2.4	1.6205	inf
-2.34	1.6205	inf
-2.28	1.6205	inf
-2.22	1.6205	inf
-2.16	1.6205	inf
-2.1	1.6205	inf
-2.04	1.6205	inf
-1.98	1.6205	inf
-1.92	1.6205	inf
-1.86	1.6205	inf
-1.8	1.6205	inf
-1.74	1.6205	inf
-1.6800000000000002	1.6205	inf
-1.62	1.6205	inf
-1.56	1.6205	inf
-1.5	1.6205	inf
-1.44	1.6205	inf
-1.38	1.6205	inf
-1.32	1.6205	inf
-1.26	1.6205	inf
-1.2000000000000002	1.6205	inf
-1.14	1.6205	inf
-1.08	1.6205	inf
-1.02	1.6205	inf
-0.96	1.6205	inf
-0.9000000000000001	1.6205	inf
-0.84	1.6205	inf
-0.78	1.6205	inf
-0.7200000000000001	1.6205	inf
-0.6600000000000001	1.6205	inf
-0.6000000000000001	1.6205	inf
-0.54	1.6205	inf
-0.4800000000000001	1.6205	inf
-0.4200000000000001	1.6205	inf
-0.3600000000000001	1.6205	inf
-0.3000000000000001	1.6205	inf
-0.24000000000000007	1.6205	inf
-0.1800000000000001	1.6205	inf
-0.12000000000000012	1.6205	inf
-0.0600000000000001	1.6205	inf
-1.1102230246251563e-16	1.6205	119.10465987643738
0.05999999999999989	1.6205	108.54268176466633
0.11999999999999988	1.6205	100.42831136640368
0.17999999999999988	1.6205	90.61937235788893
0.23999999999999988	1.6205	82.14530364292483
0.2999999999999999	1.6205	77.12602685604288
0.3599999999999999	1.6205	75.33206285858401
0.41999999999999993	1.6205	74.21028426324585
0.4799999999999999	1.6205	72.79438029801922
0.5399999999999998	1.6205	71.01318550837968
0.5999999999999999	1.6205	68.59550679758514
0.6599999999999999	1.6205	68.5043369864794
0.72	1.6205	70.76930523685935
0.7799999999999998	1.6205	70.8079600938037
0.8399999999999999	1.6205	68.2142443041014
0.8999999999999998	1.6205	66.40241843525281
0.9599999999999999	1.6205	64.90635858747306
1.0199999999999998	1.6205	63.78397075715404
1.0799999999999998	1.6205	60.4833506837963
1.14	1.6205	58.31876786114927
1.1999999999999995	1.6205	58.63548021561727
1.2599999999999998	1.6205	58.843148278818816
1.3199999999999998	1.6205	57.480575712259
1.38	1.6205	57.53445653025156
1.44	1.6205	60.162203382223126
1.4999999999999998	1.6205	60.89808270133847
1.5599999999999998	1.6205	59.39737294077002
1.62	1.6205	59.12389981325308
1.6799999999999995	1.6205	59.068054519166274
1.7399999999999998	1.6205	55.81836867462946
1.7999999999999998	1.6205	53.60319956037961
1.86	1.6205	54.57807732665721
1.92	1.6205	57.498508473029766
1.98	1.6205	57.83621323160776
2.04	1.6205	57.507673380375536
2.1	1.6205	56.318718012792075
2.16	1.6205	55.41627300262902
2.22	1.6205	55.68743029116794
2.28	1.6205	56.840173548422655
2.34	1.6205	52.73209035051652
2.4	1.6205	47.420126815596475
2.46	1.6205	43.067310133658594
2.52	1.6205	40.24139047448361
2.58	1.6205	39.080979685064186
2.64	1.6205	39.39755591391923
2.7	1.6205	40.79944312556443
2.76	1.6205	42.89179276013822
2.82	1.6205	45.565097053287886
2.88	1.6205	49.32895008376359
2.94	1.6205	55.05461731995194
3.0	1.6205	63.896684667243626
-3.0	1.637	inf
-2.94	1.637	inf
-2.88	1.637	inf
-2.82	1.637	inf
-2.76	1.637	inf
-2.7	1.637	inf
-2.64	1.637	inf
-2.58	1.637	inf
-2.52	1.637	inf
-2.46	1.637	inf
-2.4	1.637	inf
-2.34	1.637	inf
-2.28	1.637	inf
-2.22	1.637	inf
-2.16	1.637	inf
-2.1	1.637	inf
-2.04	1.637	inf
-1.98	1.637	inf
-1.92	1.637	inf
-1.86	1.637	inf
-1.8	1.637	inf
-1.74	1.637	inf
-1.6800000000000002	1.637	inf
-1.62	1.637	inf
-1.56	1.637	inf
-1.5	1.637	inf
-1.44	1.637	inf
-1.38	1.637	inf
-1.32	1.637	inf
-1.26	1.637	inf
-1.2000000000000002	1.637	inf
-1.14	1.637	inf
-1.08	1.637	inf
-1.02	1.637	inf
-0.96	1.637	inf
-0.9000000000000001	1.637	inf
-0.84	1.637	inf
-0.78	1.637	inf
-0.7200000000000001	1.637	inf
-0.6600000000000001	1.637	inf
-0.6000000000000001	1.637	inf
-0.54	1.637	inf
-0.4800000000000001	1.637	inf
-0.4200000000000001	1.637	inf
-0.3600000000000001	1.637	inf
-0.3000000000000001	1.637	inf
-0.24000000000000007	1.637	inf
-0.1800000000000001	1.637	inf
-0.12000000000000012	1.637	inf
-0.0600000000000001	1.637	inf
-1.1102230246251563e-16	1.637	117.34891985816668
0.05999999999999989	1.637	106.78679687556868
0.11999999999999988	1.637	98.93074699276626
0.17999999999999988	1.637	89.59827702692047
0.23999999999999988	1.637	81.16689615173928
0.2999999999999999	1.637	76.15517546613131
0.3599999999999999	1.637	74.47305321318008
0.41999999999999993	1.637	73.92774375052022
0.4799999999999999	1.637	72.7131153545679
0.5399999999999998	1.637	70.78053137846966
0.5999999999999999	1.637	68.41904813899308
0.6599999999999999	1.637	68.5044816904426
0.72	1.637	70.94261217385551
0.7799999999999998	1.637	71.54662830070652
0.8399999999999999	1.637	68.88387377379996
0.8999999999999998	1.637	66.51537029334
0.9599999999999999	1.637	64.7244219873662
1.0199999999999998	1.637	63.18153800779572
1.0799999999999998	1.637	59.44596962280428
1.14	1.637	57.17967687260191
1.1999999999999995	1.637	57.475441884298014
1.2599999999999998	1.637	57.821769441818525
1.3199999999999998	1.637	56.76516655128844
1.38	1.637	56.93616791612504
1.44	1.637	59.80395645819708
1.4999999999999998	1.637	60.85598868979976
1.5599999999999998	1.637	58.93233731610857
1.62	1.637	58.67988130928333
1.6799999999999995	1.637	58.923878056112606
1.7399999999999998	1.637	55.92182894667452
1.7999999999999998	1.637	53.85772022478552
1.86	1.637	54.87030598186498
1.92	1.637	57.372370842149095
1.98	1.637	57.3298947574376
2.04	1.637	57.031888382845565
2.1	1.637	55.86223240402831
2.16	1.637	55.169079240130806
2.22	1.637	55.56058225533849
2.28	1.637	56.91957799293348
2.34	1.637	52.97585265377461
2.4	1.637	47.563075009046976
2.46	1.637	43.145338339230285
2.52	1.637	40.24189185345168
2.58	1.637	39.01858038203973
2.64	1.637	39.31517674424081
2.7	1.637	40.72679966156527
2.76	1.637	42.90789341656112
2.82	1.637	45.708953921867085
2.88	1.637	49.49806009375274
2.94	1.637	55.20390568646265
3.0	1.637	64.04492413744174
-3.0	1.6535	inf
-2.94	1.6535	inf
-2.88	1.6535	inf
-2.82	1.6535	inf
-2.76	1.6535	inf
-2.7	1.6535	inf
-2.64	1.6535	inf
-2.58	1.6535	inf
-2.52	1.6535	inf
-2.46	1.6535	inf
-2.4	1.6535	inf
-2.34	1.6535	inf
-2.28	1.6535	inf
-2.22	1.6535	inf
-2.16	1.6535	inf
-2.1	1.6535	inf
-2.04	1.6535	inf
-1.98	1.6535	inf
-1.92	1.6535	inf
-1.86	1.6535	inf
-1.8	1.6535	inf
-1.74	1.6535	inf
-1.6800000000000002	1.6535	inf
-1.62	1.6535	inf
-1.56	1.6535	inf
-1.5	1.6535	inf
-1.44	1.6535	inf
-1.38	1.6535	inf
-1.32	1.6535	inf
-1.26	1.6535	inf
-1.2000000000000002	1.6535	inf
-1.14	1.6535	inf
-1.08	1.6535	inf
-1.02	1.6535	inf
-0.96	1.6535	inf
-0.9000000000000001	1.6535	inf
-0.84	1.6535	inf
-0.78	1.6535	inf
-0.7200000000000001	1.6535	inf
-0.6600000000000001	1.6535	inf
-0.6000000000000001	1.6535	inf
-0.54	1.6535	inf
-0.4800000000000001	1.6535	inf
-0.4200000000000001	1.6535	inf
-0.3600000000000001	1.6535	inf
-0.3000000000000001	1.6535	inf
-0.24000000000000007	1.6535	inf
-0.1800000000000001	1.6535	inf
-0.12000000000000012	1.6535	inf
-0.0600000000000001	1.6535	inf
-1.1102230246251563e-16	1.6535	115.86481331670298
0.05999999999999989	1.6535	105.30253691050817
0.11999999999999988	1.6535	97.6539510877195
0.17999999999999988	1.6535	88.83377423630353
0.23999999999999988	1.6535	80.45927696958273
0.2999999999999999	1.6535	75.45306238697891
0.3599999999999999	1.6535	73.84782074667008
0.41999999999999993	1.6535	73.82613448175262
0.4799999999999999	1.6535	72.87102918614904
0.5399999999999998	1.6535	70.78751639091965
0.5999999999999999	1.6535	68.46566721985485
0.6599999999999999	1.6535	68.69458607676751
0.72	1.6535	71.23746678873357
0.7799999999999998	1.6535	72.18357222678583
0.8399999999999999	1.6535	69.5248785990785
0.8999999999999998	1.6535	66.74318330539616
0.9599999999999999	1.6535	64.69685809018424
1.0199999999999998	1.6535	62.70625519471662
1.0799999999999998	1.6535	58.61358612332995
1.14	1.6535	56.279688290535695
1.1999999999999995	1.6535	56.555127260511085
1.2599999999999998	1.6535	57.00387682957838
1.3199999999999998	1.6535	56.255349273990944
1.38	1.6535	56.54195874693456
1.44	1.6535	59.556828597429096
1.4999999999999998	1.6535	60.81888036987024
1.5599999999999998	1.6535	58.600451725264016
1.62	1.6535	58.4076656628489
1.6799999999999995	1.6535	58.89752661326556
1.7399999999999998	1.6535	56.121118330133726
1.7999999999999998	1.6535	54.27725056313762
1.86	1.6535	55.35685081068864
1.92	1.6535	57.340437086821694
1.98	1.6535	56.950766296869205
2.04	1.6535	56.602817222975325
2.1	1.6535	55.45757114435525
2.16	1.6535	55.071739593961226
2.22	1.6535	55.649013152384754
2.28	1.6535	57.04304703387351
2.34	1.6535	52.90313404229413
2.4	1.6535	47.44443323703453
2.46	1.6535	43.10315272741908
2.52	1.6535	40.1836221679705
2.58	1.6535	38.927098339846154
2.64	1.6535	39.249126594232045
2.7	1.6535	40.70251059420961
2.76	1.6535	42.966316606101806
2.82	1.6535	45.89565749917681
2.88	1.6535	49.737984935272735
2.94	1.6535	55.45164609675557
3.0	1.6535	64.30767384476057
-3.0	1.67	inf
-2.94	1.67	inf
-2.88	1.67	inf
-2.82	1.67	inf
-2.76	1.67	inf
-2.7	1.67	inf
-2.64	1.67	inf
-2.58	1.67	inf
-2.52	1.67	inf
-2.46	1.67	inf
-2.4	1.67	inf
-2.34	1.67	inf
-2.28	1.67	inf
-2.22	1.67	inf
-2.16	1.67	inf
-2.1	1.67	inf
-2.04	1.67	inf
-1.98	1.67	inf
-1.92	1.67	inf
-1.86	1.67	inf
-1.8	1.67	inf
-1.74	1.67	inf
-1.6800000000000002	1.67	inf
-1.62	1.67	inf
-1.56	1.67	inf
-1.5	1.67	inf
-1.44	1.67	inf
-1.38	1.67	inf
-1.32	1.67	inf
-1.26	1.67	inf
-1.2000000000000002	1.67	inf
-1.14	1.67	inf
-1.08	1.67	inf
-1.02	1.67	inf
-0.96	1.67	inf
-0.9000000000000001	1.67	inf
-0.84	1.67	inf
-0.78	1.67	inf
-0.7200000000000001	1.67	inf
-0.6600000000000001	1.67	inf
-0.6000000000000001	1.67	inf
-0.54	1.67	inf
-0.4800000000000001	1.67	inf
-0.4200000000000001	1.67	inf
-0.3600000000000001	1.67	inf
-0.3000000000000001	1.67	inf
-0.24000000000000007	1.67	inf
-0.1800000000000001	1.67	inf
-0.12000000000000012	1.67	inf
-0.0600000000000001	1.67	inf
-1.1102230246251563e-16	1.67	114.65234025204629
0.05999999999999989	1.67	104.08990136512664
0.11999999999999988	1.67	96.6047210744556
0.17999999999999988	1.67	88.3210938987062
0.23999999999999988	1.67	80.02173535176219
0.2999999999999999	1.67	75.01865221840308
0.3599999999999999	1.67	73.45978662515776
0.41999999999999993	1.67	73.87952971098262
0.4799999999999999	1.67	73.24451195760636
0.5399999999999998	1.67	71.02389045748997
0.5999999999999999	1.67	68.73014925183274
0.6599999999999999	1.67	69.05362423682448
0.72	1.67	71.58992157622687
0.7799999999999998	1.67	72.57373528307338
0.8399999999999999	1.67	70.05996191204979
0.8999999999999998	1.67	67.06351139390269
0.9599999999999999	1.67	64.77614318904152
1.0199999999999998	1.67	62.37544282246384
1.0799999999999998	1.67	58.0168712078226
1.14	1.67	55.63555240759382
1.1999999999999995	1.67	55.88971032152519
1.2599999999999998	1.67	56.41159138769353
1.3199999999999998	1.67	55.96751546799703
1.38	1.67	56.380750322609735
1.44	1.67	59.489553620672254
1.4999999999999998	1.67	60.853186798255855
1.5599999999999998	1.67	58.446829398218256
1.62	1.67	58.325900590348326
1.6799999999999995	1.67	58.976954037904285
1.7399999999999998	1.67	56.35887273173015
1.7999999999999998	1.67	54.800195178202
1.86	1.67	55.99352111514368
1.92	1.67	57.41403084376494
1.98	1.67	56.73986558047199
2.04	1.67	56.27479898556817
2.1	1.67	55.14099236555664
2.16	1.67	55.11486120189224
2.22	1.67	55.943628307848975
2.28	1.67	57.13777045536524
2.34	1.67	52.50566835457612
2.4	1.67	47.096940455624726
2.46	1.67	42.939667429421085
2.52	1.67	40.05993270598552
2.58	1.67	38.80792068597504
2.64	1.67	39.20433726178348
2.7	1.67	40.7321677330486
2.76	1.67	43.06919955092393
2.82	1.67	46.11074123021561
2.88	1.67	50.02556824915408
2.94	1.67	55.777526815576635
3.0	1.67	64.67133445008916
-3.0	1.6865	inf
-2.94	1.6865	inf
-2.88	1.6865	inf
-2.82	1.6865	inf
-2.76	1.6865	inf
-2.7	1.6865	inf
-2.64	1.6865	inf
-2.58	1.6865	inf
-2.52	1.6865	inf
-2.46	1.6865	inf
-2.4	1.6865	inf
-2.34	1.6865	inf
-2.28	1.6865	inf
-2.22	1.6865	inf
-2.16	1.6865	inf
-2.1	1.6865	inf
-2.04	1.6865	inf
-1.98	1.6865	inf
-1.92	1.6865	inf
-1.86	1.6865	inf
-1.8	1.6865	inf
-1.74	1.6865	inf
-1.6800000000000002	1.6865	inf
-1.62	1.6865	inf
-1.56	1.6865	inf
